task_group,task_id,episode_ix,sum_reward,max_reward,success,episode_length,min_velocity,avg_velocity,max_velocity,min_eef_height,avg_eef_height,max_eef_height,condition
libero_object,7,3,1.0,1.0,True,264,0.0,0.007017697267254357,0.2847903053558901,0.06595549532492254,0.20159999948964205,0.3189057587866375,smolvla-down-prepend
libero_object,7,4,0.0,0.0,False,280,0.0,0.006706881164635398,0.012222930078920759,0.04939801059906554,0.14581741704793474,0.26068243956323484,smolvla-down-prepend
libero_object,8,0,1.0,1.0,True,152,0.0,0.010589017292153762,0.3109870735416169,0.009614715952687522,0.21506968779870436,0.3296862874523848,smolvla-down-prepend
libero_object,8,1,1.0,1.0,True,153,0.0,0.008656683318556886,0.013145345028234029,0.00926967435684077,0.20467095697785326,0.31174703845068896,smolvla-down-prepend
libero_object,8,2,1.0,1.0,True,162,0.0,0.008350763652198317,0.013368349139065823,0.01114016512540672,0.2090037235303315,0.33059160106326935,smolvla-down-prepend
libero_object,8,3,1.0,1.0,True,145,0.0,0.011209660253500944,0.32075800927666276,0.025150298875103824,0.2162292658766154,0.32369092418766066,smolvla-down-prepend
libero_object,8,4,1.0,1.0,True,162,0.0,0.008301567472328982,0.012579569916357515,0.009231079290848876,0.1941865428812095,0.3136916491097555,smolvla-down-prepend
libero_object,9,0,1.0,1.0,True,126,0.0,0.009739649890989297,0.30130659728435094,0.09846068290275058,0.2144247722438672,0.29349388484749506,smolvla-down-prepend
libero_object,9,1,0.0,0.0,False,280,0.0,0.005739396667136281,0.012496073760080948,0.034817541764808335,0.14216491427384986,0.2608209538586983,smolvla-down-prepend
libero_object,9,2,0.0,0.0,False,280,0.0,0.003966213571339996,0.01210838461286927,0.1238819167652595,0.19834320091627566,0.26558350881805765,smolvla-down-prepend
libero_object,9,3,1.0,1.0,True,129,0.0,0.01005303409925276,0.3072160624589221,0.09817276180632308,0.21666402734506346,0.31492967656410115,smolvla-down-prepend
libero_object,9,4,1.0,1.0,True,127,0.0,0.009701076373762108,0.2975052277521376,0.09670016361399336,0.2241777211483466,0.31480806695421143,smolvla-down-prepend
